identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0052903764;GAEC DE TOUROUS;2021;10461;0;0;0
0052901878;EARL SEAC'H;2021;11500;0;0;0
0054902461;RIBOTELIERE (GAEC DE LA);2021;8440;0;0;0
0054901937;PASSERELLE (GAEC DE LA);2021;10390;0;0;0
0057201662;LDC;2021;0;0;499857;0
0006104158;HCL - GROUPEMENT HOSPITALIER EST;2021;0;0;123286;0
0005702038;MALTERIES SOUFFLET et AGRICULTURE;2021;937132;0;0;0
0010300115;ANDROS;2021;801953;0;69441;0
0005801305;FERRERO FRANCE;2021;34627;0;16279;0
0006802754;LIEBHERR AEROSPACE SAS;2021;332206;0;13601;0
0052904125;SCEA ELEVAGE DE MENEZ KAMP;2021;29200;0;0;0
0006401314;CARRIERE LAFARGE GRANULATS FRANCE mallem;2021;164019;0;0;0
0052902712;EARL DE KERVICHEN;2021;13933;0;0;0
0005802301;AIR LIQUIDE HYDROGENE;2021;0;0;275540;0
0052902743;TERROM (SCEA);2021;12000;0;0;0
0053501859;ENTREMONT ALLIANCE;2021;0;0;649574;0
0007000649;ETABLISSEMENTS BOCAHUT SAS.;2021;1953641;0;87;0
0052903402;GAEC DU STANG;2021;9352;0;0;0
0006400518;COMPAGNIE GENERALE DES EAUX DE SOURCE;2021;621763;0;0;0
0005600197;TANNERIES DU PUY SAS;2021;0;155782;11479;0
0005500088;FERTIVAL SA;2021;0;0;61082;0
0052602848;BERNARD ROYAL DAUPHINE;2021;14300;0;2381;0
0006401061;EDF CCG de Martigues;2021;0;193885;3704;300667372
0006700421;DU PONT DE NEMOURS-Cernay;2021;12615;0;11996;0
0006505964;REP le Plessis-Gassot carrière;2021;21260;0;1951;0
0005802143;EDF;2021;0;0;185485;131187399
0006102965;CEA GRENOBLE;2021;4147337;0;315517;0
0006700513;BUTACHIMIE;2021;32334050;6083929;58783;0
0007402283;SIAAP;2021;325726;0;133789;0
0052902813;SCEA PICART;2021;14750;0;0;0
0006104731;HACER TRAITEMENTS THERMIQUES;2021;9628;0;450;0
0005101032;PASTACORP (ex RCL - RIVOIRE);2021;60375;0;0;0
0005105255;PQ France;2021;0;177538;0;0
0005800331;YARA France;2021;0;173852805;1763448;0
0005701701;CIMENTS CALCIA;2021;329738;0;0;0
0052500675;FROMAGERIE MULIN SAS;2021;0;0;155100;0
0006400245;SOMECA;2021;0;0;144430;0
0006702475;NOVARTIS PHARMA SAS (biotechnologie);2021;0;544661;311337;0
0007202099;REVICO;2021;0;118659;622;0
0005401176;MALTERIES FRANCO BELGES - SOUFFLET;2021;398318;0;1534;0
0006101099;CARRIERES DE TIGNIEU;2021;374860;0;0;0
0052900513;CAPITAINE COOK;2021;59826;0;0;0
0005701238;FBM - Fonderie;2021;244214;0;0;0
0006400504;FLORETTE France GMS;2021;284003;0;7278;0
0050100576;SARL ELEVAGE DES MARAIS (EX MATHIEU);2021;18982;0;0;0
0016400018;KALHYGE 1;2021;21827;0;18754;0
0006700259;HOLCIM BETON GRANULAT HAUT-RHIN;2021;167916;0;0;0
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2021;102995;0;13222;0
0010600002;BIOMERIEUX;2021;66962;0;0;0
0005900191;PROFIALIS;2021;16121;0;33854;0
0005800435;COMPAGNIE INDUSTRIELLE MARITIME;2021;0;0;56508;0
0006802257;BIGARD;2021;0;0;187395;0
0005100499;WEST PHARMACEUTICAL SERVICES;2021;0;0;177107;0
0005702865;OLFA;2021;0;42850;849;0
0005800378;SEDIBEX;2021;0;0;760985;0
0007000535;Nexans  France - atelier coulée;2021;0;0;75596;0
0053500677;SCEA DE L ETANG;2021;27894;0;0;0
0009069907;GANIL;2021;0;0;53834;0
0050100486;SALAISONS STEMMELEN;2021;0;0;57002;0
0005702103;PETIT BATEAU;2021;90572;0;1886;0
0005600419;ROCKWOOL FRANCE SAS;2021;0;145000;105733;0
0006201313;ASCOMETAL HAGONDANGE SAS;2021;0;0;1091753;0
0006104504;Framatome Ugine;2021;0;109141;10529;0
0006600904;HIRSCH FRANCE;2021;55158;0;14346;0
0009079401;Usine d'épuration Seine amont;2021;0;0;119225;0
0006702264;CENTRE HOSPITALIER (MOENSCHBERG-Emile);2021;0;0;131792;0
0006200499;SAM RIVA;2021;0;1230518;0;0
0006701060;BIO SPRINGER;2021;0;4260279;21840;0
0006700763;CORPLEX France Kaysersberg;2021;0;73525;3123;0
0006303870;ORBELLO GRANULATS MAINE;2021;28562;0;0;0
0007001142;FINDUS France (SA);2021;0;0;51591;0
0010000316;EXPANSCIENCE;2021;11268;0;89489;0
0007000936;TEREOS Sucrerie de Lillers;2021;566059;0;4324;0
0005100096;MATERNE;2021;0;0;252516;0
0052901305;SCEA BARON;2021;17461;0;0;0
0006300564;PIGEON GRANULATS Centre Ile-de-France;2021;23820;0;0;0
0005300868;G.E.PART. 14;2021;40608;0;0;0
0005100901;SOPROGAZ;2021;167402;0;0;0
0006503449;PEUGEOT CITROEN POISSY SNC;2021;0;290715;28679;0
0007204429;Martell Gatebourse- Vigerie;2021;38163;0;0;0
0005501682;GROUPE ROCHER OPERATIONS;2021;0;0;96070;0
0052904384;CONSERVERIE CHANCERELLE (usine Sardine);2021;0;0;104596;0
0007000894;DUCHENNE (Centre Hospitalier du Dteur);2021;0;0;82919;0
0006800277;GRANULATS VICAT;2021;0;148079;0;0
0052901489;EARL DARE;2021;10480;0;0;0
0006301423;LACTALIS NESTLE ULTRA-FRAIS MARQUES SA;2021;0;0;306814;0
0005100611;CENTRE HOSPITALIER GENERAL;2021;0;0;125193;0
0058001223;REGNIER;2021;8358;0;0;0
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2021;32902;0;310608;0
0006506520;BIO SPRINGER;2021;1631251;1605204;449262;0
0052600332;BERNARD ROYAL DAUPHINE;2021;86085;0;21674;0
0006700444;ARCONIC ARCHITECTURAL PRODUCTS  Merxheim;2021;22091;0;1062;0
0006802215;DANONE;2021;0;275024;0;0
0009000021;BA 115 Orange-Caritat;2021;134684;0;0;0
0055602682;STANVEN SN;2021;0;7548;0;0
0006200939;LACTO SERUM FRANCE;2021;1153774;0;5611;0
0007000676;TITAGARH WAGONS AFR;2021;14820;0;1300;0
0006102957;COMPAGNIE DE CHAUFFAGE CCIAG;2021;23288;0;14557;0
0006104111;XPO TANK CLEANING SUD FRANCE (SONECOVI);2021;34181;0;695;0
0006103048;RHODIA OPERATIONS;2021;1635090;0;1748;0
0005302603;SEQENS;2021;0;223287;42579;0
0005401208;PRYSMIAN;2021;92686;0;5242;0
0006700118;SOCIETE CARRIERES DE L'EST;2021;317330;0;0;0
0006103725;Polytechnyl;2021;9277168;7854967;22077;0
0006700162;SABLIERES J.LEONHART;2021;741000;0;0;0
0005701178;SMURFIT KAPPA PAPIER RECYCLE FRANCE;2021;432270;0;3722;0
0006305026;ENGIE Thermique France;2021;0;0;57584;167134977
0005201262;ARIANEGROUP;2021;41946;0;1397;0
0052903857;EARL TOURBOT;2021;12000;0;0;0
0006101950;THONON AGREGATS SAS;2021;17242;0;0;0
0053503228;LES DELICES DU VAL PLESSIS SAS;2021;95159;0;2692;0
0050100659;SOGIFRA - ST DIDIER;2021;14300;0;0;0
0006301084;FLEURY MICHON LS;2021;0;0;165905;0
0005302025;MLC;2021;127235;0;0;0
0005101291;LAFARGE GRANULATS FRANCE;2021;37700;0;0;0
0007402350;CPCU;2021;0;1753897;168478;0
0005600069;AMIS SAS;2021;0;75462;5893;0
0005202718;FINORGA SAS;2021;0;0;74494;0
0006700817;LES JUS DE FRUITS D'ALSACE;2021;587697;0;1263;0
0005200812;ARIANEGROUP;2021;209221;0;12142;0
0005514248;NAVAL GROUPE (ex DCNS);2021;0;0;54606;0
0007000821;NYRSTAR FRANCE;2021;0;1889386;69521;0
0006601737;Société NESTLE WATERS SUPPLY SUD;2021;3568451;0;0;0
0005703071;ARS-AGENCE RENOVATION DES SOLS(Tecsom);2021;46113;0;7179;0
0007201655;VERALLIA - SAINT GOBAIN EMBALLAGE;2021;220608;0;99709;0
0006700428;CENPA SAS;2021;0;635285;60129;0
0006400463;AZUR DISTILLATION;2021;8480;76988;1629;0
0052901515;SCEA BERNARD LE GALL;2021;17050;0;0;0
0005700958;CEMEX GRANULATS  - Région Val de Seine;2021;28972;0;0;0
0006401183;SEC;2021;32227;0;0;0
0005900890;SOCIETE FROMAGERE DE LONS LE SAUNIER;2021;0;0;117969;0
0006102943;SATMA PPC;2021;262178;0;0;0
0009069914;EDF - CNPE de Cruas;2021;2000;461808000;0;0
0005206758;LDC AQUITAINE (SA);2021;0;0;113646;0
0009072501;STEP - PORT-DOUVOT;2021;66219;0;0;0
0005701132;FONTE ARDENNAISE FA5;2021;20218;0;4623;0
0010002645;MATERIAUX DE BERCHERES LES PIERRES;2021;0;0;73426;0
0006402237;INTERXION;2021;0;0;56998;0
0006601493;CMSE - Carrière de Sainte Colombe;2021;24510;0;51;0
0025000009;FOULON SOPAGLY SAS;2021;171858;0;116;0
0006103760;TEINTURE DE SAINT JEAN                xx;2021;0;0;66941;0
0006110073;MP HYGIENE SAS;2021;0;177847;8912;0
0006108532;SIGVARIS;2021;0;50882;0;0
0006700541;EUROGLAS;2021;0;3976576;14354;0
0006802139;SAS CEMEX GRANULATS SUD OUEST;2021;197629;0;0;0
0010300015;HM CLAUSE;2021;351831;0;0;0
0006103844;RENAULT TRUCKS SAS;2021;206872;0;105097;0
0018100065;LG - Bellegarde Instalation;2021;0;0;67110;0
0006102858;CONDAT SA;2021;101717;0;0;0
0006100483;DELMONICO DOREL CARRIERES;2021;197942;0;0;0
0007000829;FRANCAISE DE MECANIQUE;2021;0;203731;8648;0
0006401033;Air Liquide France Industrie;2021;0;0;554156;0
0005514513;GUENA SAS;2021;0;419000;0;0
0005600040;SAFRAN ELECTRONICS & DEFENSE;2021;0;51832;9906;0
0055602485;BCF LIFE SCIENCES;2021;278020;0;5559;0
0054900588;CHARAL SAS;2021;14733;0;152402;0
0006701057;Société des Malteries d'Alsace;2021;280654;0;775;0
0006300990;FLEURY MICHON LS;2021;0;0;98830;0
0006507586;CEMEX GRANULATS;2021;65094;120981;0;0
0006600812;O-I FRANCE SAS;2021;12500;0;274093;0
0005100497;LES FROMAGERS DE THIERACHE;2021;0;0;359575;0
0005207267;MANUCO;2021;0;0;1702706;0
0055500459;SCEA du Pré aux Auges;2021;7200;0;0;0
0006400737;MAJ ELIS PROVENCE;2021;58337;0;6044;0
0005306883;SOCIETE DES MAITRES LAITIERS DU COTENTIN;2021;0;0;174781;0
0006700471;BOREALIS PEC RHIN;2021;3126738;91692303;30886;0
0007000745;AHLSTROM Specialities;2021;1505873;618945;4129;0
0006301730;YOPLAIT PRODUCTION FRANCE;2021;643349;0;0;0
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2021;1046237;0;15988;0
0006400273;SEC;2021;26347;0;0;0
0052203424;EARL DU CHENE CROSLET;2021;8200;0;0;0
0009000208;ONERA;2021;0;5051000;0;0
0006103699;EDILIANS ex IMERYS TC;2021;20897;0;1510;0
0007002546;ROQUETTE Frères;2021;35779;12449842;145030;0
0006104050;NEOVALY;2021;0;0;130645;0
0005801488;KALHYGE 2;2021;42523;0;5;0
0005600212;PAPETERIES D'ESPALY S.A.;2021;0;13809;12819;0
0055601962;ENTREMONT SODIAAL SAS;2021;0;2215847;0;0
0052903521;VOLEFI;2021;18158;0;27984;0
0055601300;JOSSELIN PORC ABATTAGE SA;2021;293208;0;177223;0
0005600178;INTEREP SA;2021;0;668982;1834;0
0006515749;EQIOM Granulats;2021;9193;0;0;0
0005701961;Michelin MFPM;2021;0;0;715013;0
0007002548;SI GROUP-BETHUNE;2021;97160;0;1545;0
0052901867;SCEA DU HARS;2021;22000;0;0;0
0006103287;C TEC CONSTELLIUM TECHNOLOGY CENTER;2021;104389;0;0;0
0009071302;STEP - Marseille;2021;0;0;62141;0
0024600028;INDUSTEEL FRANCE site du Creusot (Secteur Creusot);2021;0;0;151494;0
0055600745;GAEC MORIO et Fils;2021;19907;0;0;0
0052900031;EARL DE KERVORICE;2021;0;20600;0;0
0006101107;NORD ISERE MATERIAUX;2021;20001;0;0;0
0055603817;GAEC COUE;2021;12750;0;0;0
0052902705;EARL DU KOZKER;2021;11000;0;0;0
0006502055;LESAFFRE Sucrerie;2021;45544;0;0;0
0005900544;APERAM STAINLESS PRECISION;2021;0;197390;19271;0
0006505098;ARIANEGROUP (ex HERAKLES);2021;0;84407;840;0
0005503619;ELIS LOCALINGE;2021;54346;0;980;0
0005800429;AHLSTROM SPECIALITIES;2021;0;472000;0;0
0005500400;SAINT-BRIEUC FONDERIE;2021;0;906900;29;0
0005600465;EUROPAFI;2021;0;460202;0;0
0007002997;CENTRE HOSPITALIER DOUAI;2021;0;0;103720;0
0006104534;GRAPHOCOLOR;2021;0;0;179841;0
0007001176;LESAFFRE (Société Industrielle);2021;1965305;3344531;13229;0
0006400259;LAFARGEHOLCIM CIMENTS;2021;105481;0;0;0
0053500596;TENDRIADE;2021;0;0;193644;0
0006103223;GRENOBLE-ALPES METROPOLE;2021;63666;0;0;0
0052904352;EUROSERUM;2021;0;1217658;75097;0
0006503267;SUEZ EAU FRANCE flins;2021;27906914;0;0;0
0006400915;SOTRECO SAS;2021;15315;0;0;0
0005800375;ASHLAND SPECIALTIES France;2021;823617;0;0;0
0007000744;DANONE PRODUITS FRAIS FRANCE;2021;0;0;308720;0
0006503498;LAFARGE GRANULATS SEINE NORD;2021;0;175495;332;0
0009073701;Station d'épuration de La Grange David;2021;23465;0;8231;0
0006205837;SIMON Gabriel;2021;0;15159;0;0
0005800289;VALDEPHARM;2021;0;0;105795;0
0006112175;HOSPICES CIVILS DE LYON;2021;35160;0;36525;0
0010002647;SMB;2021;106932;0;0;0
0005303622;YSCO FRANCE;2021;0;0;166637;0
0016400363;SICTOM Nord Allier;2021;0;37768;0;0
0052900474;VOLAILLES DU POHER;2021;56574;0;3771;0
0006700422;DOW AGROSCIENCES SAS Drusenheim;2021;64534;0;8199;0
0005202274;RAYNAL ET ROQUELAURE;2021;0;101077;1280;0
0006401297;BRONZO;2021;34904;0;0;0
0006103596;RHODIA OPERATIONS;2021;0;3087;187743;0
0006804098;SOULIE RESTAURATION SA;2021;0;0;64124;0
0005200064;BERNARD DUMAS SAS;2021;0;690256;0;0
0050100424;EUROSERUM;2021;8577;0;0;0
0006401331;BRONZO-PERASSO;2021;9903;0;0;0
0010000553;HYDRO EXTRUSION;2021;31289;0;0;0
0006102267;SIEGFRIED St Vulbas SAS;2021;647786;0;67157;0
0006508159;KNAUF PLATRES et Cie;2021;234770;0;10126;0
0005200378;VALBOM;2021;0;0;188836;0
0006400904;CHAUX DE PROVENCE SACAM;2021;15747;0;20001;0
0006206235;PAPETERIES DES VOSGES;2021;0;497029;1220;0
0006700596;TIMMEL FRERES;2021;34472;0;0;0
0005702799;GRANULATS VICAT SAS;2021;9961;0;0;0
0005503400;COOPERL ARC ATLANTIQUE;2021;18260;0;7303;0
0005500070;ENTREMONT ALLIANCE;2021;221324;0;747228;0
0005501351;NOBELSPORT;2021;0;752970;26837;0
0052903144;SARL BERTHEVAS;2021;18850;0;0;0
0005600074;Goodyear Montluçon;2021;0;496561;6878;0
0010004585;SWISS KRONO;2021;48000;258502;3468;0
0006800423;SABLIERES MALET SA (Martres tolosane);2021;228020;0;0;0
0006105225;ADISSEO FRANCE SAS;2021;16649736;0;0;0
0010008426;INITIAL BTB;2021;17623;0;0;0
0005401295;SICAREV;2021;0;0;144623;0
0054400843;SARL LD PORSAIN;2021;0;17565;0;0
0005500481;SAS LCA;2021;0;0;165045;0
0005800611;NOVANDIE;2021;186345;0;1206;0
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2021;124975;0;136132;0
0054402163;SCEA DE LA HUETTIERE;2021;0;15900;0;0
0007002133;RLST Localinge;2021;68759;0;862;0
0010003836;KNAUF INDUSTRIES;2021;30041;0;0;0
0054401754;AUBRET;2021;0;0;164441;0
0057400055;GROUPE BIGARD;2021;0;0;96504;0
0006701189;PIERRETTE TBA - ELIS;2021;71638;0;731;0
0016300261;CENTRE HOSPITALIER UNIVERSITAIRE;2021;0;0;145978;0
0006601339;LAFARGEHOLCIM Granulats (V.Maguelonne);2021;13590;0;0;0
0005202639;BEARN URBASER ENERGIE;2021;190840;0;22974;0
0006803059;ANETT 5;2021;0;17134;18006;0
0009069933;EDF - CNPE de Dampierre-en-Burly;2021;26737;180766910;0;0
0010010012;GSM  Secteur centre;2021;92851;0;0;0
0006400069;STMICROELECTRONICS SAS;2021;0;0;1554481;0
0006400589;AIRBUS HELICOPTERS;2021;0;0;138370;0
0006700373;SETE;2021;30272;0;0;0
0005302036;SOCOPA VIANDES;2021;0;0;100443;0
0006301701;MESSER FRANCE;2021;0;0;78680;0
0006700467;PSA Peugeot Citroën SNC Mulhouse;2021;799299;0;0;0
0052205184;EARL DES THUYAS;2021;9500;0;0;0
0006201759;ARKEMA FRANCE;2021;2702388;0;0;0
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2021;734071;0;6773;0
0005700724;MC CAIN ALIMENTAIRE;2021;976866;0;0;0
0006400825;ARKEMA France;2021;1766768;71181;8444;0
0006301167;VIF ARGENT;2021;0;0;243643;0
0006105231;KALHYGE 1;2021;12075;0;2376;0
0055602044;SARL MAHE;2021;17250;0;0;0
0006700164;DYCKERHOFF Gravières et Sablières Seltz;2021;2219566;0;0;0
0022200016;EDF SEI - PK;2021;0;0;32773;47363004
0052600652;SAS FERME MONTILIENNE;2021;12045;0;0;0
0006506939;SIAAP;2021;5874625;0;0;0
0006400908;SIRAP GEMA (NOVES);2021;148977;0;1764;0
0052902128;EARL KERVEILLANT;2021;9200;0;0;0
0005702992;CRISTANOL;2021;857318;0;1524;0
0005300552;L.N.U.F. BAYEUX;2021;0;0;224068;0
0005518528;SCEA DE KERFORNAN;2021;8153;0;0;0
0007403760;MA FRANCE;2021;26085;0;0;0
0006103685;ARKEMA FRANCE;2021;9593905;11616894;202708;0
0010003753;CEMEX GRANULATS NORD;2021;158841;0;2733;0
0006702037;WRIGLEY FRANCE S.N.C.;2021;2791136;0;12242;0
0005800783;SOCIETE NOUVELLE YABON VERNEUIL;2021;0;0;58464;0
0009069915;EDF - CNPE de Saint-Alban;2021;737;3822958567;25385;0
0005101253;AUTONEUM;2021;22123;0;3805;0
0052900122;GAEC DU MILLIER;2021;29830;0;0;0
0006702209;SIVOM agglo mulhousienne Sausheim - UIOM;2021;193225;0;1590;0
0006512640;GSM;2021;0;266534;0;0
0006102564;BOIRON FAUGIER G.I.E;2021;1610820;0;5513;0
0006205449;SOCIETE DES FOURS A CHAUX DE SORCY;2021;151859;0;0;0
0006306635;BRIDOR SAS;2021;0;0;144000;0
0006208313;TOUL POWER SAS;2021;0;0;60649;0
0006201969;SCHOTT VTF;2021;37304;0;5855;0
0006309633;LUISSIER BORDEAU CHESNEL;2021;0;0;103393;0
0005701906;BRODART;2021;20477;0;683;0
0005302864;MONT BLANC SAS;2021;484543;0;1080;0
0005400147;GSM BOURGOGNE;2021;766683;0;0;0
0009069922;Orano Cycle Tricastin;2021;2054934;208719;46713;0
0054200985;STEPHANOISE D'ABATTAGE;2021;837;0;181742;0
0006200868;LES SABLIERES DE LAIMONT;2021;0;136661;0;0
0007000045;ETABLISSEMENTS BOCAHUT SAS.;2021;3159011;0;2868;0
0007402245;CLIMESPACE  (i738);2021;0;0;116162;0
0005900162;PAPETERIE ZUBER RIEDER;2021;581652;0;1339;0
0006506498;VALO'MARNE (EX CIE);2021;375728;0;5444;0
0052201727;SCEA AVRIL CHRISTOPHE;2021;16379;0;0;0
0005803901;PATISSERIE PASQUIER SAINT VALERY;2021;0;0;65030;0
0006506686;COCA COLA EUROPEAN PARTNERS CCEP;2021;704391;0;19998;0
0007000483;ARKEMA FRANCE;2021;0;2653511;13229;0
0006802339;YEO FRAIS;2021;0;56460;321082;0
0056900327;AGIS;2021;0;0;73389;0
0006803634;RAYNAL ET ROQUELAURE;2021;0;0;129228;0
0005403182;BUTAGAZ;2021;48087;0;3397;0
0052902706;LE ROY (EARL);2021;14200;0;0;0
0006001935;GER'SON  S.A.;2021;65692;0;10095;0
0056100667;CHARAL;2021;0;0;124676;0
0006400210;COCA COLA MIDI SAS;2021;0;0;67621;0
0005401124;ECKES GRANINI FRANCE SNC;2021;376163;0;1264;0
0054400707;AGIS Etablissement d'Herbignac;2021;0;0;108650;0
0007201028;GSM Secteur Centre;2021;10253;0;0;0
0006804068;SOCIETE DES EAUX MINERALES DE LUCHON SAS;2021;291497;0;857;0
0050100894;PARC ORNITHOLOGIQUE - REGIE DEPARTEMENT;2021;85180;0;6306;0
0006803878;SAS Ets Henri PLO;2021;0;81725;1909;0
0006505334;Société JR;2021;28623;0;3436;0
0006112328;ETABLISSEMENTS PROVERBIO;2021;0;0;75726;0
0057600352;SCEA DU MONT AU ROUX;2021;35193;0;0;0
0056300083;Cie des FROMAGES et RICHES MONTS;2021;0;46979;30187;0
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2021;0;0;319254;0
0025000008;LELEDY COMPOST SAS;2021;15298;0;130;0
0005800354;TOTALEnergies Lubrifiants;2021;0;0;66177;0
0010000953;CHAMBON (générale eaux minérales nature);2021;660237;0;0;0
0025100025;COMAP PLASTIC INDUSTRIES;2021;12987;0;2379;0
0007001926;LFB Biomédicaments;2021;0;0;326110;0
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2021;19594;158605;2908;0
0052903665;EARL MAZE;2021;9270;0;0;0
0007000523;EXIDE TECHNOLOGIES SAS;2021;29837;0;9340;0
0005101341;Brasseries et Cidreries de Milly;2021;17285;0;23;0
0006701320;FLENDER GRAFFENSTADEN;2021;90011;0;1947;0
0010001557;TEREOS FRANCE;2021;349547;0;896;0
0006400928;APPRYL;2021;0;98942;2723;34170865
0006500251;SAMIN;2021;90964;0;290;0
0007002306;ROXANE NORD;2021;731289;0;0;0
0009000285;Site de BALARD;2021;858719;0;0;0
0005301514;KMG ULTRA PURE CHEMICALS;2021;12422;0;7986;0
0006100286;GRANULATS VICAT;2021;79956;0;0;0
0005904207;SCE (Osselle);2021;0;128870;0;0
0007404055;CLIMESPACE;2021;0;0;124520;0
0006302797;DIANA FOOD SAS (DIANA NATURALS);2021;0;0;141097;0
0005105241;COFELY GDF SUEZ;2021;0;0;142109;0
0010000002;MBDA France;2021;41159;0;15274;0
0006601578;SOLVAY Rhodia Opérations;2021;0;0;81833;0
0005100299;CBP;2021;53923;0;0;0
0006402097;SIBELCO Bédoin;2021;30414;0;611;0
0006601595;LG - Espira;2021;0;70425;0;0
0007000643;BORAX FRANCAIS;2021;0;581707;11817;0
0006411266;INEOS CHEMICALS LAVERA LPP (ICL - LPP);2021;0;562462;32827;12264000
0006410871;Lyondell Basell Services France SAS;2021;0;624032;5720359;0
0052902050;SAS PIERRE RANNOU;2021;40875;0;296;0
0007409099;SNCF TMV - Technicentre de Villeneuve;2021;0;0;192031;0
0052904052;EARL LE GALL;2021;13000;0;0;0
0052902371;GAEC DE KERASCOT;2021;8000;0;0;0
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2021;3074346;0;3933;0
0006600802;SAINT MAMET SAS;2021;0;0;320394;0
0006301360;CELIA - LAITERIE DE CRAON;2021;172635;0;630532;0
0005702355;UNILIN SAS;2021;0;0;317232;0
0005800575;LUBRIZOL FRANCE;2021;0;0;258842;0
0006301295;CONSTELLIUM MONTREUIL JUIGNE SAS;2021;0;61632;17032;0
0005800416;POCHET DU COURVAL;2021;49500;0;11454;0
0006103999;COATEX (USINE 1 LUMIERE);2021;87152;0;15246;0
0052900746;GAEC DE LESTANET-HUELLA;2021;25000;0;0;0
0052501108;FROMAGERIE DE CLERVAL;2021;421160;0;18949;0
0007000658;TEREOS France;2021;439738;0;2777;0
0006807362;INITIAL;2021;16455;0;1190;0
0006301181;SCA CULTURE FRANCE CHAMPIGNON;2021;0;0;339869;0
0006303238;CULTURES FRANCE CHAMPIGNON;2021;198573;0;19657;0
0005800509;ORIL INDUSTRIE;2021;0;237129;101576;0
0006700433;Vynova PPC SAS;2021;0;4313327;257589;0
0005701475;O-I FRANCE SAS;2021;32791;0;15895;0
0053800651;TEISSEIRE FRANCE SAS;2021;205515;0;122293;0
0053500557;GAEC LEGRAND MARTINAIS;2021;11000;0;0;0
0006200158;SOLVAY OPERATIONS FRANCE;2021;0;54715620;0;0
0006700207;GRAVIERES ET TRAVAUX PUBLICS DE LA THUR;2021;0;7595;87;0
0007000851;LAMINES MARCHANDS EUROPEENS (LME);2021;0;615890;29312;0
0006702299;TRANSPORTS KLEIN;2021;0;0;53119;0
0005800316;AIR LIQUIDE FRANCE INDUSTRIE;2021;0;0;144453;0
0009069929;CEA Marcoule;2021;0;10078956;0;0
0058502303;DELPEYRAT;2021;0;0;69352;0
0005704369;ETABLISSEMENTS BLANDIN SA;2021;80427;0;0;0
0007000610;ROYAL CANIN SAS;2021;0;0;66113;0
0005300092;RENAULT TRUCKS;2021;0;0;74756;0
0010001378;ORRION CHEMICALS ORGAFORM;2021;56585;0;2224;0
0005500491;YFFINIAC INDUSTRIE LAITA;2021;175881;0;136107;0
0025300101;MAISON JEAN LORON;2021;16950;0;5424;0
0052901999;SAS KERJEAN LA GARENNE;2021;21900;0;0;0
0010002231;SOCIETE JACOBI CARBONS FRANCE;2021;33961;0;0;0
0007001335;O-I FRANCE SAS (ex O-I MANUFACTURING);2021;68811;0;4048;0
0006501156;GSM secteur IdF Est;2021;8241;14018;0;0
0006506687;FULCHIRON;2021;25797;0;0;0
0005501252;DAREGAL;2021;0;0;50954;0
0005101668;ARKEMA;2021;0;54611;3865;0
0005301825;COOPERATIVE  ISIGNY STE MERE;2021;77591;0;7700;0
0005100333;LE CREUSET SAS;2021;40824;0;7784;0
0052904512;FARMOR Etablissement de Quimper;2021;183665;0;12162;0
0006803108;IMERYS CERAMICS FRANCE Sas;2021;68633;0;0;0
0010005550;EURO 5;2021;34439;0;8695;0
0006510526;SEOP (EX SEVESC Louvecienne);2021;23015560;0;0;0
0010001762;CEO Compagnie des Eaux et de l'Ozone;2021;1514496;3031828;0;0
0005303657;SOCIETE FROMAGERE D'ORBEC;2021;171345;74250;1051;0
0010001118;ORANGINA SUNTORY FRANCE PROD;2021;580024;0;0;0
0007005525;EDF Bouchain_CCG;2021;0;2998833;2557;0
0006301086;EURIAL FOOD SERVICE ET INDUSTRY;2021;0;49097;1597;0
0052902496;EARL LE BERRE;2021;15280;0;0;0
0006202174;MARCILLAT CORCIEUX site ETS ASMAR;2021;104822;0;330;0
0005204084;Société Nouvelle des Gravières de Gouts;2021;0;111770;0;0
0006301516;ROXANE;2021;943314;0;0;0
0005500169;BROCELIANDE ALH;2021;0;0;227843;0
0006702202;TFL France SAS;2021;0;610827;12599;0
0010000663;PAPETERIES PALM SA_SEYFERT;2021;43444;1515606;44944;0
0005102505;SAINT LOUIS SUCRE SNC;2021;177850;0;24727;0
0053700604;SAS LA FENNETRIE;2021;58250;0;0;0
0010004204;PROVA;2021;22753;0;36735;0
0005201748;SÉBASTIEN LABARRIERE;2021;134830;0;0;0
0005501327;GLATFELTER SCAER SAS;2021;0;764820;15827;0
0007100049;ALBIOMA ALG Centrale thermique;2021;901820;0;1637250;0
0052904042;EARL DE KERBREZEL;2021;9800;0;0;0
0005800559;E & S CHIMIE;2021;64497;0;1068;0
0005300050;SACAB_SABLIERES ET CARRIERES DU BESSIN;2021;68833;0;440;0
0006102079;CHIMICOLOR;2021;10216;0;0;0
0006600600;GSM;2021;140258;0;0;0
0007004733;MINAKEM DUNKERQUE PRODUCTION;2021;0;0;74407;0
